노선번호,교량명,소 재 지,교장(미터),총폭(미터),유효폭(미터),교고(미터),경간수,최대경간장,상부형식,하부형식,설계하중(DB),준공년도,관리주체
지방도912호,공정1교,의성 사곡 공정,60,9.5,8.5,16.6,2,30,라멘교,T형 교각식,24,2015,경상북도 북부건설사업소
지방도912호,공정2교,의성 사곡 공정,30,9.5,8.5,9.8,1,30,라멘교,T형 교각식,24,2015,경상북도 북부건설사업소
지방도912호,공정3교,의성 사곡 공정,66,9.5,8.5,13.7,4,18,RC슬래브교,T형 교각식,24,2015,경상북도 북부건설사업소
지방도912호,공정4교,의성 사곡 공정,150,9.5,8.5,21.1,5,30,라멘교,T형 교각식,24,2015,경상북도 북부건설사업소
지방도912호,광암교,의성 안평 석탑,14.7,8,7,4,1,14.7,라멘교,기타,24,2001,경상북도 북부건설사업소
지방도912호,단밀교,의성 단북 이연,360,8,6.5,9.9,12,30,PSC I형교,T형 교각식,18,1989,경상북도 북부건설사업소
지방도912호,마안교,의성 신평 교안,15.5,9,8,2,1,15.5,라멘교,,24,2000,경상북도 북부건설사업소
지방도912호,생송교,의성 단밀 낙정,42,9,7.5,3.4,3,14,RC슬래브교,벽식,18,1991,경상북도 북부건설사업소
지방도912호,신감교,의성 사곡 신감,25,10.5,8.5,2.7,2,12.5,라멘교,벽식,24,2003,경상북도 북부건설사업소
지방도912호,신월교,의성 안평 박곡,31,10.5,9.5,3.5,1,31,RC슬래브교,T형 교각식,24,2013,경상북도 북부건설사업소
지방도912호,안사교,의성 안사 안사,33,9,8,5.3,3,11,RC슬래브교,T형 교각식,24,1999,경상북도 북부건설사업소
지방도912호,양지교,의성 사곡 양지,12,9,8,2.5,1,12,라멘교,기타,18,1990,경상북도 북부건설사업소
지방도912호,철파2교,의성 의성 후죽,43,11,10,5.1,1,43,기타교,역T형식 교대,24,2010,경상북도 북부건설사업소
지방도912호,철파교,의성 의성 철파,15,8,6.5,3.4,2,7.5,라멘교,기타,18,1986,경상북도 북부건설사업소
지방도912호,낙단교,상주 낙동 낙동,434,10,8.6,10.5,14,31,PSC박스형교,T형 교각식,18,1986,경상북도 북부건설사업소
지방도912호,용포교,상주 낙동 용포,24,9,8.2,3,2,12,RC슬래브교,라멘식,24,1995,경상북도 북부건설사업소
지방도912호,하덕교 (912),의성 안계 도덕,12,8.6,7,2.8,1,12,RC슬래브교,중력식 교대,18,1989,경상북도 북부건설사업소
지방도912호,하령교,의성 안평 하령,28,8,7,4,2,14,RC슬래브교,벽식,18,1994,경상북도 북부건설사업소
지방도914호,고평교,청송 청송 송생,90,10.5,9.5,3.5,3,30,프리플렉스형교,역T형식 교대,24,2008,경상북도 북부건설사업소
지방도914호,내룡4교,청송 부동 내룡,21.2,8.8,8,5,2,10.6,라멘교,기타,24,1995,경상북도 북부건설사업소
지방도914호,덕산교,영덕 달산 덕산,19.6,8.6,7,4,2,9.8,RC슬래브교,중력식,18,1971,경상북도 북부건설사업소
지방도914호,봉산교,영덕 달산 봉산,22,9.5,8.5,5.5,2,11,RC슬래브교,벽식,18,1994,경상북도 북부건설사업소
지방도914호,구암2교,의성 점곡 구암,12,9,7.5,3,1,12,RC슬래브교,반중력식 교대,18,1989,경상북도 북부건설사업소
지방도914호,구암교,의성 점곡 구암,16,8.5,7,3.5,2,8,RC슬래브교,중력식,14,1970,경상북도 북부건설사업소
지방도914호,덕천교,청송 파천 덕천,33,7.5,6,3,3,11,RC슬래브교,중력식,14,1967,경상북도 북부건설사업소
지방도914호,부일2교,청송 부동 이전,25,7.5,6,3,2,12.5,RC슬래브교,벽식,18,1989,경상북도 북부건설사업소
지방도914호,송생교,청송 청송 송생,12,8.3,7.2,2.2,1,12,RC슬래브교,중력식 교대,14,1974,경상북도 북부건설사업소
지방도914호,광덕교,안동 풍천 광덕,400,11,10,15,8,52.5,강상자형교,T형 교각식,24,2008,경상북도 북부건설사업소
지방도914호,괴정교,안동 풍산 오미,49.8,28.4,27.5,6,1,49.8,PSC I형교,역T형식 교대,24,2015,경상북도 북부건설사업소
지방도914호,구수교,안동 길안 구수,26,9,8,6,2,13,라멘교,기타,24,1997,경상북도 북부건설사업소
지방도914호,금계교,안동 풍천 금계,30,8.5,7,3.2,2,15,RC슬래브교,벽식,18,1991,경상북도 북부건설사업소
지방도914호,도청1교,안동 풍산 오미,26,8.6,7.7,6.4,1,26,라멘교,라멘식 교대,24,2015,경상북도 북부건설사업소
지방도914호,도청2교,안동 풍산 오미,35.4,13.5,12.6,6.2,1,35.6,라멘교,라멘식 교대,24,2015,경상북도 북부건설사업소
지방도914호,도청교,안동 풍산 오미,90,17.4,16.5,11.2,2,45,PSC I형교,역T형식 교대,24,2015,경상북도 북부건설사업소
지방도914호,산달교,안동 길안 천지,15,9,7.5,3,1,15,RC슬래브교,중력식 교대,18,1991,경상북도 북부건설사업소
지방도914호,상오교(914),영덕 달산 인곡,45,10.5,9.5,4,2,22.5,프리플렉스형교,T형 교각식,24,2005,경상북도 북부건설사업소
지방도914호,삽실교,안동 길안 현하,36.2,13.5,12,3,3,12.1,RC슬래브교,벽식,18,1983,경상북도 북부건설사업소
지방도914호,신계교,의성 옥산 신계,20,9,7.5,3,2,10,RC슬래브교,벽식,18,1992,경상북도 북부건설사업소
지방도914호,신기교(914 길안),안동 길안 현하,20,9,7.5,2.5,2,10,RC슬래브교,벽식,18,1990,경상북도 북부건설사업소
지방도914호,신기교(914 풍천),안동 풍천 금계,26,8.5,7,2.8,2,13,RC슬래브교,벽식,18,1989,경상북도 북부건설사업소
지방도914호,어담1교,안동 풍천 어담,20,8.6,7.2,2.2,2,10,RC슬래브교,벽식,18,1990,경상북도 북부건설사업소
지방도914호,어담2교,안동 풍천 어담,20,8.4,7,2.2,2,10,RC슬래브교,벽식,18,1990,경상북도 북부건설사업소
지방도914호,오미교,안동 풍산 오미,12,28.4,27.5,5.4,1,12,라멘교,라멘식 교대,24,2015,경상북도 북부건설사업소
지방도914호,이전교,청송 부동 이전,30,9,7,3.7,3,10,RC슬래브교,중력식,18,1971,경상북도 북부건설사업소
지방도914호,윤암교,의성 점곡 윤암,25,10.5,8.5,2.7,2,12.5,라멘교,벽식,24,2003,경상북도 북부건설사업소
지방도914호,용전교,영덕 달산 용전,24,8.8,6.8,4,3,8,RC슬래브교,중력식,18,1971,경상북도 북부건설사업소
지방도914호,주왕교,청송 부동 하의,42,9,8,3,3,14,RC슬래브교,벽식,18,1995,경상북도 북부건설사업소
지방도914호,인곡교,영덕 달산 인곡,39,9,8,3.5,3,13,RC슬래브교,벽식,18,1992,경상북도 북부건설사업소
지방도914호,중리교 (914 의성),의성 의성 중리,58,10.5,9.5,7.6,2,29,RC슬래브교,중력식,24,1974,경상북도 북부건설사업소
지방도914호,조탑교,안동 일직 조탑,60,10.5,9,9,2,30,PSC I형교,라멘식,24,1995,경상북도 북부건설사업소
지방도914호,청운교(914),청송 청송 청운,120,9,7.8,7,4,30,PSC I형교,라멘식,24,1996,경상북도 북부건설사업소
지방도914호,조탑교(상),안동 일직 조탑,100,11.5,9,4.8,2,50,강상자형교,T형 교각식,24,2012,경상북도 북부건설사업소
지방도914호,중리교(914 안동),안동 풍천 하회,23.7,10,9,1,1,23.7,라멘교,라멘식 교대,24,2015,경상북도 북부건설사업소
지방도914호,지곡교,안동 길안 현하,20,9,7.5,2.5,2,10,RC슬래브교,벽식,18,1992,경상북도 북부건설사업소
지방도914호,천지교,안동 길안 천지,240,9,7.5,6.1,16,15,RC슬래브교,벽식,18,1992,경상북도 북부건설사업소
지방도914호,하의교,청송 부동 하의,48,9.2,7.7,3.9,4,12,RC슬래브교,벽식,18,1986,경상북도 북부건설사업소
지방도914호,현곡교,안동 길안 현하,36,9,7.5,3.2,3,12,RC슬래브교,벽식,18,1992,경상북도 북부건설사업소
지방도914호,현하교,안동 길안 현하,20,9,7.5,3.5,2,10,RC슬래브교,벽식,18,1992,경상북도 북부건설사업소
지방도914호,하덕교(914),영덕 달산 덕산,24,8.6,7,4,3,8,RC슬래브교,중력식,18,1971,경상북도 북부건설사업소
지방도915호,가평교,봉화 물야 가평,75.7,10.5,9.5,6.7,3,25,기타교,역T형식 교대,24,2010,경상북도 북부건설사업소
지방도915호,불기교,봉화 물야 오전,36.5,8.4,7,3.6,3,12.2,RC슬래브교,벽식,18,1991,경상북도 북부건설사업소
지방도915호,삼계교(915),봉화 봉화 삼계,48,8.5,7,3.7,3,16,라멘교,기타,18,1988,경상북도 북부건설사업소
지방도915호,상운교,봉화 상운 가곡,20,8.5,7,3.2,2,10,RC슬래브교,중력식,18,1982,경상북도 북부건설사업소
지방도915호,약수교,봉화 물야 오전,8,6,5,3.2,1,8,RC슬래브교,중력식 교대,14,1982,경상북도 북부건설사업소
지방도915호,오전1교,봉화 물야,60,8,7,5,,,RCT,,18,2005,경상북도 북부건설사업소
지방도915호,오전2교,봉화 물야,45,8,7,4,,,RCT,,18,2005,경상북도 북부건설사업소
지방도915호,오전제1교,봉화 물야 오전,25,11,10,4.7,1,25,기타교,역T형식 교대,24,2009,경상북도 북부건설사업소
지방도915호,오전제3교,봉화 물야 오전,6,7.5,7,3.5,1,6,RC슬래브교,중력식 교대,14,1988,경상북도 북부건설사업소
지방도915호,오전제4교,봉화 물야 오전,6,7.6,7,2.8,1,6,RC슬래브교,중력식 교대,14,1986,경상북도 북부건설사업소
지방도915호,오전제5교,봉화 물야 오전,6.6,7.5,7,2.3,1,6.6,RC슬래브교,중력식 교대,14,1986,경상북도 북부건설사업소
지방도915호,원천교(915),안동 녹전 원천,60,8.5,7,4,5,12,RC슬래브교,T형 교각식,18,1985,경상북도 북부건설사업소
지방도915호,지곡교,영주 평은 지곡,30,10.5,9.5,2.5,2,30,RC슬래브교,벽식,24,2012,경상북도 북부건설사업소
지방도915호,하운교,영주 평은 오운,15,8.5,7,2.5,1,15,라멘교,기타,18,1985,경상북도 북부건설사업소
지방도915호,서벽교,봉화 춘양 서벽,39.5,22,20,2.5,1,39.5,,,24,2015,경상북도 북부건설사업소
지방도916호,소산교,안동 풍산 소산,120,10.5,9,4.5,8,15,RC슬래브교,T형 교각식,24,1998,경상북도 북부건설사업소
지방도916호,장천교,안동 풍천 도양,20,8.4,7,4,2,10,RC슬래브교,중력식,18,1981,경상북도 북부건설사업소
지방도916호,비룡교,상주 낙동 비룡,26,8.4,7.1,4,2,13,라멘교,라멘식,24,1996,경상북도 북부건설사업소
지방도916호,상풍교,상주 사벌 매호,612,9,8,10,12,51,강상자형교,T형 교각식,24,1995,경상북도 북부건설사업소
지방도916호,승곡교,상주 낙동 승곡,13,10,8.5,2.5,1,13,라멘교,라멘식교대,18,1991,경상북도 북부건설사업소
지방도916호,역곡교,상주 사벌 매협,39,9,8,3.5,3,13,RC슬래브교,중력식,18,1993,경상북도 북부건설사업소
지방도917호,(신)두천2교,울진 북 두천,60,11.5,10.5,4.5,2,30,IPC거더교,T형 교각식,24,2012,경상북도 북부건설사업소
지방도917호,(신)두천교,울진 북 두천,80,11.5,10.5,3,2,40,IPC거더교,T형 교각식,24,2012,경상북도 북부건설사업소
지방도917호,대촌2교,울진 금강송 소광,26,8,7,4.5,2,13,라멘교,기타,18,1995,경상북도 북부건설사업소
지방도917호,소광2교,울진 금강송 소광,30,8,7,3,2,15,RC슬래브교,벽식,24,1994,경상북도 북부건설사업소
지방도917호,남회2교,봉화 소천 남회,33,7.5,6.5,4,3,11,RC슬래브교,벽식,18,1993,경상북도 북부건설사업소
지방도917호,남회교,봉화 소천 분천,7,9,8,2.9,1,7,RC슬래브교,반중력식 교대,14,1970,경상북도 북부건설사업소
지방도917호,남회룡교,봉화 소천 남회룡,28,9,8,9,2,14,RC슬래브교,T형 교각식,24,2001,경상북도 북부건설사업소
지방도917호,(신)화천2교,영양 영양 무창,99.5,10.5,9.5,10.5,2,49.7,PSCI형교,T형 교각식,24,2018,경상북도 북부건설사업소
지방도917호,기산교,영양 영양 기산,6.8,10.1,9.5,35,1,6.8,라멘교,라멘식,24,2004,경상북도 북부건설사업소
지방도917호,덕구교,울진 북 덕구,45,8,7,15.8,3,15,라멘교,기타,24,1995,경상북도 북부건설사업소
지방도917호,무릉교,울진 매화 오산,24,9,8,2.6,2,12,RC슬래브교,벽식,18,1994,경상북도 북부건설사업소
지방도917호,무월교,울진 울진 호월,20,8,7,4.4,2,10,RC슬래브교,중력식,18,1989,경상북도 북부건설사업소
지방도917호,산성교,울진 울진 고성,75,10.5,9.5,3,3,25,PSC I형교,T형 교각식,24,2006,경상북도 북부건설사업소
지방도917호,무창10교,영양 영양 무창,24,9.6,8.5,4,2,12,RC슬래브교,벽식,18,1994,경상북도 북부건설사업소
지방도917호,무창1교,영양 영양 무창,25,8,7,2,2,12.5,RC슬래브교,벽식,18,1995,경상북도 북부건설사업소
지방도917호,산포교,울진 근남 산포,22.4,9,8,3.1,2,11.2,라멘교,기타,24,1996,경상북도 북부건설사업소
지방도917호,상당2교,울진 북 상당,20,9,8,3.3,2,10,RC슬래브교,라멘식,24,1997,경상북도 북부건설사업소
지방도917호,무창3교,영양 영양 무창,25,8.5,7,3.5,2,12.5,RC슬래브교,벽식,18,1993,경상북도 북부건설사업소
지방도917호,무창4교,영양 영양 무창,25,8.5,7,3.4,2,12.5,RC슬래브교,벽식,18,1993,경상북도 북부건설사업소
지방도917호,무창5교,영양 영양 무창,25,8,7,2.5,2,12.5,RC슬래브교,벽식,18,1993,경상북도 북부건설사업소
지방도917호,무창6교,영양 영양 무창,25,9.5,8.5,3.6,2,12.5,RC슬래브교,벽식,18,1994,경상북도 북부건설사업소
지방도917호,무창7교,영양 영양 무창,25,8.5,7,3.5,2,12.5,RC슬래브교,벽식,18,1994,경상북도 북부건설사업소
지방도917호,무창8교,영양 영양 무창,25,8.5,7,3.7,2,12.5,RC슬래브교,벽식,18,1994,경상북도 북부건설사업소
지방도917호,상당교,울진 북 상당,14,9,8,3,1,14,RC슬래브교,반중력식 교대,24,1998,경상북도 북부건설사업소
지방도917호,상부교,울진 북 부구,76.9,8,7,3.7,3,25.7,PSC I형교,라멘식,24,1983,경상북도 북부건설사업소
지방도917호,무창9교,영양 영양 무창,25,7.3,6.3,3.7,2,12.5,RC슬래브교,벽식,18,1994,경상북도 북부건설사업소
지방도917호,소곡교,울진 울진 소곡,38,8,7,2.9,4,11,라멘교,기타,18,1994,경상북도 북부건설사업소
지방도917호,소광1교,울진 금강송 소광,68,10.5,9.5,6,2,34,아치교,아치식,24,2004,경상북도 북부건설사업소
지방도917호,소광2교,울진 금강송 소광,28,5.6,5,3.7,4,7,RC슬래브교,중력식,14,1985,경상북도 북부건설사업소
지방도917호,소광3교,울진 금강송 소광,40,8,7,3.7,3,14,RC슬래브교,벽식,24,1995,경상북도 북부건설사업소
지방도917호,삼귀교,영양 영양,14,10.5,9.5,3,,,,,24,2013,경상북도 북부건설사업소
지방도917호,삼의1교,영양 석보 삼의,40,6.5,5,3,4,10,RC슬래브교,중력식,14,1989,경상북도 북부건설사업소
지방도917호,삼의2교,영양 석보 삼의,45,8,7,4.5,3,15,RC슬래브교,벽식,18,1992,경상북도 북부건설사업소
지방도917호,삼의31교,영양 석보 삼의,24,8,7,4.1,2,12,RC슬래브교,벽식,18,1992,경상북도 북부건설사업소
지방도917호,삼의3교,영양 석보 삼의,35,8,7,10.2,3,12,RC슬래브교,벽식,18,1994,경상북도 북부건설사업소
지방도917호,삼의4교,영양 석보 삼의,24,8,7,3.5,2,12,RC슬래브교,벽식,18,1992,경상북도 북부건설사업소
지방도917호,삼의교,영양 석보 삼의,45,8,7,5,3,15,RC슬래브교,벽식,18,1991,경상북도 북부건설사업소
지방도917호,상삼의교,영양 석보 삼의,25,8.5,7.5,4.5,2,12.5,RC슬래브교,벽식,18,1995,경상북도 북부건설사업소
지방도917호,수산교,울진 근남 노음,300,14.2,10,4.5,8,37.5,PSC I형교,T형 교각식,24,2005,경상북도 북부건설사업소
지방도917호,오덕교,울진 매화 오산,45,10.5,9.5,3.1,3,15,라멘교,기타,24,2003,경상북도 북부건설사업소
지방도917호,옥방3교,울진 금강송 광회,37,7.5,6.5,4,3,12.4,RC슬래브교,벽식,18,1993,경상북도 북부건설사업소
지방도917호,옥방교,울진 금강송 광희,30,10.5,9.5,6,1,30,아치교,아치식,24,2004,경상북도 북부건설사업소
지방도917호,수하2교,영양 수비 수하,60,8,7,5,4,15,RTC형교,라멘식,18,1994,경상북도 북부건설사업소
지방도917호,수하교,영양 수비 수하,55,8,7,4.5,5,11,RC슬래브교,중력식,14,1994,경상북도 북부건설사업소
